RTSB22-10,"ročno, kečer",Clubionidae,Clubiona ,phragmitis,,1,,2
RTSB22-12,ročno,Linyphiidae,Diplostyla,concolor,1
RTSB22-18,"ročno, sifter",Linyphiidae,Diplostyla ,concolor,1,2
RTSB22-21,ročno,Pisauridae,Dolomedes,sp.,,,1
RTSB22-21,ročno,Pisauridae,Dolomedes,sp.,,,,1,FOTO vaučer
RTSB22-12,ročno,Theridiidae,Enoplognatha,ovata,1
RTSB22-11,ročno,Linyphiidae,Erigone,dentipalpis
RTSB22-13,ročno,Linyphiidae,Erigone,dentipalpis,1
RTSB22-04,"ročno, kečer",Mimetidae,Ero,sp.,,,,1
RTSB22-11,ročno,Theridiidae,Euryopis ,quinqueguttata,,1,,,check,NZS
RTSB22-18,"ročno, sifter",Theridiidae,Euryopis ,flavomaculata,1
RTSB22-02,"ročno, kečer",Salticidae,Evarcha,falcata,1,,,,check,probl
RTSB22-02,"ročno, kečer",Salticidae,Evarcha,falcata,,,,3
RTSB22-04,"ročno, kečer",Salticidae,Evarcha,arcuata,,1
RTSB22-07,"ročno, kečer",Hypsosinga,Evarcha,arcuata,,2
RTSB22-22,ročno,Salticidae,Evarcha,arcuata,1
RTSB22-22,"ročno, kečer",Salticidae,Evarcha,arcuata,,1
RTSB22-23,ročno,Salticidae,Evarcha,arcuata,,1
RTSB22-05,ročno,Linyphiidae,Floronia,bucculenta,1
RTSB22-01,ročno,Linyphiidae,Frontinellina,sp.,,,,1
RTSB22-01,ročno,Araneidae,Gibbaranea,sp.,,,,1
RTSB22-02,"ročno, kečer",Salticidae,Heliophanus,sp.,,,,3
RTSB22-07,"ročno, kečer",Salticidae,Heliophanus,sp.,,,,2
RTSB22-01,ročno,Lycosidae,Hogna,radiata,,1,,,,20
RTSB22-02,"ročno, kečer",Araneidae,Hypsosinga,sp.,,,,1
RTSB22-04,"ročno, kečer",Araneidae,Hypsosinga,sp.,,,,5
RTSB22-04,"ročno, kečer",Araneidae,Hypsosinga,heri,4,1
RTSB22-07,"ročno, kečer",Araneidae,Hypsosinga,sp.,,,,1
RTSB22-10,"ročno, kečer",Araneidae,Hypsosinga,sp.,,,,5
RTSB22-05,ročno,Uloboridae,Hyptiotes,sp.,,,2 M
RTSB22-05,ročno,Araneidae,Larinioides,sp.,,,1 M
RTSB22-08,ročno,Araneidae,Larinioides,cornutus,,1
RTSB22-10,"ročno, kečer",Araneidae,Larinioides,suspicax,2,,,3
RTSB22-11,ročno,Araneidae,Larinioides,sclopetarius,1
RTSB22-11,ročno,Araneidae,Larinioides,sp.,,,1 F,4
RTSB22-12,ročno,Araneidae,Larinioides,sp.,,,,3
RTSB22-14,ročno,Araneidae,Larinioides,suspicax,1
RTSB22-01,ročno,Araneidae,Leviellus,thorelli,3
RTSB22-21,ročno,Araneidae,Leviellus ,stroemi,3
RTSB22-02,"ročno, kečer",Linyphiidae,Linyphia ,triangularias,,1,,2
RTSB22-12,ročno,Linyphiidae,Linyphia ,sp.,,2 M,,1
RTSB22-04,"ročno, kečer",Araneidae,Mangora,acalypha,1
RTSB22-07,"ročno, kečer",Salticidae,Marpissa ,radiata,1,,,,check,NZS
RTSB22-07,"ročno, kečer",Salticidae,Mendoza,canestrinii,,1
RTSB22-05,ročno,Tetragnathidae,Metellina,segmentata,1
RTSB22-21,ročno,Araneidae,Metellina ,merianae,1,2
RTSB22-19,"ročno, sifter",Linyphiidae,Microneta,viaria,1
RTSB22-02,"ročno, kečer",Thomisidae,Misumena,vatia,,2,,1
RTSB22-04,"ročno, kečer",Thomisidae,Misumena,cf. vatia,,,,1
RTSB22-07,"ročno, kečer",Thomisidae,Misumena,vatia,,4,,3
RTSB22-10,"ročno, kečer",Thomisidae,Misumena,vatia,,1
RTSB22-19,"ročno, sifter",Salticidae,Neon,reticulatus,2
RTSB22-04,"ročno, kečer",Lycosidae,Nerene,clathrata,1
RTSB22-07,"ročno, kečer",Linyphiidae,Neriene,sp.,,1 M
RTSB22-10,"ročno, kečer",Linyphiidae,Neriene,clathrata,1
RTSB22-11,ročno,Linyphidae,Neriene,clathrata,,1
RTSB22-12,ročno,Linyphiidae,Neriene,clathrata,2,1
RTSB22-18,"ročno, sifter",Linyphiidae,Neriene,clathrata,,2
RTSB22-01,ročno,Araneidae,Nuctenea,umbratica,3,,2 M,10
RTSB22-05,ročno,Araneidae,Nuctenea,umbratica,2,1
RTSB22-07,"ročno, kečer",Oxyopidae,Oxyopes,sp. ,,,,1
RTSB22-18,"ročno, sifter",Thomisidae,Ozyptila,praticola,1
RTSB22-19,"ročno, sifter",Thomisidae,Ozyptilla,sp.,,,,1
RTSB22-12,ročno,Linyphiidae,Palliduphantes ,alutacius,1
RTSB22-12,ročno,Linyphiidae,Palliduphantes ,tenebricola,,2,,,,40
RTSB22-18,"ročno, sifter",Linyphiidae,Panamomops ,mengei,2
RTSB22-01,ročno,Theridiidae,Parasteatoda,sp.,,,,1
RTSB22-01,ročno,Theridiidae,Parasteatoda,tepidariorum,1
RTSB22-05,ročno,Theridiidae,Parasteatoda,tepidariorum,2
RTSB22-06,ročno,Theridiidae,Parasteatoda,tepidariorum,,2
RTSB22-11,ročno,Theridiidae,Parasteatoda,tepidariorum,,1
RTSB22-12,ročno,Theridiidae,Parasteatoda,tepidariorum,1
RTSB22-12,ročno,Theridiidae,Parasteatoda,sp.,,1 M
RTSB22-21,ročno,Theridiidae,Parasteatoda,tepidariorum,1
RTSB22-26,ročno,Theridiidae,Parasteatoda,tepidariorum,1,,,,check ,probl
RTSB22-01,ročno,Lycosidae,Pardosa,agrestis,1
RTSB22-01,ročno,Lycosidae,Pardosa,sp.,,,,1
RTSB22-03,ročno,Lycosidae,Pardosa,agrestis,4
RTSB22-03,ročno,Lycosidae,Pardosa,proxima / tenuipes,1,1,,,check,probl
RTSB22-03,ročno,Lycosidae,Pardosa,sp.,,,,3
RTSB22-04,"ročno, kečer",Lycosidae,Pardosa,sp.,,,,1
RTSB22-04,"ročno, kečer",Lycosidae,Pardosa,prativaga,1
RTSB22-05,ročno,Lycosidae,Pardosa,sp.,,,,1
RTSB22-06,ročno,Lycosidae,Pardosa,sp.,1,,,,check,probl.
RTSB22-07,"ročno, kečer",Lycosidae,Pardosa,sp.,,,,1
RTSB22-08,ročno,Lycosidae,Pardosa,sp.,,,,5
RTSB22-08,ročno,Lycosidae,Pardosa,proxima / tenuipes,2,,,,check,probl. 
RTSB22-08,ročno,Lycosidae,Pardosa,sp.,1
RTSB22-10,"ročno, kečer",Lycosidae,Pardosa,sp.,,,,20
RTSB22-11,ročno,Lycosidae,Pardosa,sp.,,,,1
RTSB22-12,ročno,Lycosidae,Pardosa,sp.,1,,,,check,probl. 
RTSB22-14,ročno,Lycosidae,Pardosa,agrestis,,1,,,check agrestis
RTSB22-15,ročno,Lycosidae,Pardosa,cf.lugubris,1
RTSB22-18,"ročno, sifter",Lycosidae,Pardosa,sp.,,,,1
RTSB22-18,"ročno, sifter",Lycosidae,Pardosa,cf.lugubris,1
RTSB22-21,ročno,Lycosidae,Pardosa,sp.,,,,1
RTSB22-21,ročno,Lycosidae,Pardosa,cf. lugubris,1
RTSB22-01,ročno,Philodromiidae,Philodromus,sp.,,,,2
RTSB22-01,ročno,Pholcidae,Pholcus,sp.,,,,2
RTSB22-05,ročno,Pholcidae,Pholcus,phalangioides,1
RTSB22-13,ročno,Pholcidae,Pholcus,phalangioides,1
RTSB22-13,ročno,Pholcidae,Pholcus,opilionoides,1
RTSB22-21,ročno,Pholcidae,Pholcus,opilionoides,1
RTSB22-18,"ročno, sifter",Phrurolithidae,Phrurolithus ,festivus,,1
RTSB22-08,ročno,Theridiidae,Phylloneta ,impressa,1
RTSB22-10,"ročno, kečer",Lycosidae,Pirata,piraticus,3
RTSB22-14,ročno,Lycosidae,Pirata ,piraticus,,2
RTSB22-12,ročno,Lycosidae,Piratula,sp.,,,,1,, 
RTSB22-02,"ročno, kečer",Pisauridae,Pisaura,mirabilis,1,,,3
RTSB22-04,"ročno, kečer",Pisauridae,Pisaura,sp.,,,,4
RTSB22-05,ročno,Pisauridae,Pisaura,cf. mirabilis,,,,1
RTSB22-07,"ročno, kečer",Pisauridae,Pisaura,cf. mirabilis,,,,22
RTSB22-10,"ročno, kečer",Pisauridae,Pisaura,cf. mirabilis,,,,2
RTSB22-11,ročno,Pisauridae,Pisaura,cf. mirabilis,,,,1
RTSB22-08,ročno,Linyphiidae,Porrhomma ,microphthalmum,,1
RTSB22-11,ročno,Ganaphosidae,Scotophaeus,scutulatus,,1
RTSB22-11,ročno,Segestriidae,Segestria,sp.,,,,1
RTSB22-11,ročno,Segestriidae,Segestria,bavarica,1
RTSB22-01,ročno,Theridiidae,Steatoda,triangulosa,2,3,,10
RTSB22-06,ročno,Theridiidae,Steatoda,triangulosa,3
RTSB22-11,ročno,Theridiidae,Steatoda,triangulosa,,1
RTSB22-21,ročno,Theridiidae,Steatoda,bipunctata,1,,,1
RTSB22-01,ročno,Theridiidae,Steatoda ,bipunctata,3,1,,10
RTSB22-07,"ročno, kečer",Thomisidae,Synema,globosum,1,,,3
RTSB22-08,ročno,Thomisidae,Synema,sp.,,,,1
RTSB22-21,ročno,Agelenidae,Tegenaria,sp.,,,,1
RTSB22-18,"ročno, sifter",Linyphiidae,Tenuiphantes,tenebricola,,1
RTSB22-18,"ročno, sifter",Linyphiidae,Tenuiphantes,flavipes,1,1
RTSB22-19,"ročno, sifter",Linyphiidae,Tenuiphantes,sp.,,,,2
RTSB22-19,"ročno, sifter",Linyphiidae,Tenuiphantes,flavipes,6,3
RTSB22-04,"ročno, kečer",Tetragnathidae,Tetragnatha,sp.,,,,1
RTSB22-07,"ročno, kečer",Theridiidae,Tetragnatha,nigrita,,1,1 F,,,60
RTSB22-10,"ročno, kečer",Tetragnathidae,Tetragnatha,extensa,2,3,,2
RTSB22-14,ročno,Tetragnathidae,Tetragnatha,extensa,1,,1 M
RTSB22-21,ročno,Tetragnathidae,Tetragnatha,montana,,1
RTSB22-25,ročno,Tetragnathidae,Tetragnatha,montana,,1
RTSB22-01,ročno,Tetragnathidae,Tetragnatha ,nigrita,,1
RTSB22-01,ročno,Theridiidae,Theridion ,pinastri,1
RTSB22-18,"ročno, sifter",Thomisidae,Tmarus,sp.,,,,1
RTSB22-19,"ročno, sifter",Thomisidae,Tmarus,sp.,,,,1
RTSB22-21,ročno,Thomisidae,Tmarus,sp.,,,,1
RTSB22-01,ročno,Lycosidae,Trochosa,sp.,,,,1
RTSB22-05,ročno,Lycosidae,Trochosa,sp.,,,"1 M, 1F"
RTSB22-18,"ročno, sifter",Lycosidae,Trochosa,sp.,,,1 M,5
RTSB22-18,"ročno, sifter",Lycosidae,Trochosa,ruricola,1
RTSB22-19,"ročno, sifter",Lycosidae,Trochosa,sp.,,,2 M,8
RTSB22-19,"ročno, sifter",Lycosidae,Trochosa,terricola,1
RTSB22-18,"ročno, sifter",Linyphiidae,Walckenaria,alticeps,1
RTSB22-05,ročno,Lycosidae,Xerolycosa,nemoralis,1
RTSB22-04,"ročno, kečer",Thomisidae,Xysticus,sp.,,,,1
RTSB22-07,"ročno, kečer",Thomisidae,Xysticus,sp.,,,,1
RTSB22-08,ročno,Thomisidae,Xysticus,sp.,,,,1
RTSB22-10,"ročno, kečer",Thomisidae,Xysticus,sp.,,,,2
RTSB22-19,"ročno, sifter",Thomisidae,Xysticus,sp.,,,,1
RTSB22-08,ročno,Gnaphosidae,Zelotes,sp.,,,,1
RTSB22-07,"ročno, kečer",Zodariidae,Zodarion,rubidum,1
RTSB22-01,ročno,Zodariidae,Zodarion ,rubidum,1,2,,,,69
RTSB22-02,"ročno, kečer",Miturgidae,Zora,sp.,,,1 M
RTSB22-12,ročno,Zodariidae,Zora,sp.,,,,1
RTSB22-05,ročno,Araneidae,Zygiella,sp.,,,,1
RTSB22-11,ročno,Araneidae,Zygiella,sp.,,,,2
